language	premise	hypothesis	label
hch	oh, aix+ heiwak+a nepe xeiya aix+ m+tiku yuruwa nepini, tepexeiya hutame PC takie per+ ni xewit+ hutat+ yeme kwatine pini, meta ni xewit+ kwara wiya uximaya tsika tsie.	neukwe xeiya ni xeime dispositivo electronico.	contradiction
hch	¡ ik+ aix+ me anenet+ m+rawiya+ká mutiwewiya xeitukari p+y+wawe panpariyutsi parewiya mentatiwewixime ik+ tsie kiekari meny+n+t+ka ahepa+!.	ik+ m+rawiyat+ka peti wewiya hér+ aparewiyak+ waik+.	contradiction
hch	kuta tetamate kepa+ temuti yuani.	¿ peramate tita meteta hurit+ani temeka ter+wak+ ?.	neutral
hch	kam+tsi, aix+ p+ ane neukwara mate, yeme aixi nekwati yuriwe naime kenenti ku eriwa ik+ axam+ ti anene nep+ h+k+ aix+ nem+ ane aimieme axam+ti ane neukwati kumay+an+.	wat+t+ hu,per+ akuxi neukane katema wiwe ik+tsie mieme drogas.	entailment
hch	hipat+ memuyuti uit+a ik+ Centro p+ h+k+ menwapare wieni wa+ka menteuye h+wa memuku tet+ka tsie metewa +kit+at+ te+teri memu iyari ik+ filantropía m+rawiya tsie pait+.	ik+ centro meuteu parewiku  tixait+ menka teuxeiya menti teitsie.	neutral
hch	mepeta xei ik+ kí meta waniu x+nari kí wewi wame,tsepa waniu tita waniu muwa memeti yaxek+ pewekai yeme h+xiena wana Broad Street.	m+k+ mepeti tekai wana Broad street.	entailment
hch	nepexeiya wa+kawa uximaya tsika.	neukwe xeiya uximaya tsika ni tixa+ nem+ reuneye h+wiriwani k+.	contradiction
hch	per+,mmm…, kam+ts+ meti nake y+k+ anenet+ ikwai ¿eh?.	neumeti enie kename kametsi nake ikwai mu hehekwa.	contradiction
hch	hu, m+pa+ nepetay+ kename hu hem+ni kekai, aix+, nepta h+ kename hem+ni kekai, payani kekai tsik+ kename aix+ hey+ni kekai.	xeimetsie tukari neukauti erie ariké nem+me.	contradiction
hch	aparewiya hik+ tatsipit+ani tentik+ne matsi wa+kawa tentepa+ri t+arieni m+k+tsie raxaxatsiwat+ wana anta+ye amentayeuriyak+ manayeneikak+ +kit+arikak+, manyekak+ axam+reku mamat+wa mana hix+apa.	xetateu parewiwawe atenyuti pa+meré ik+ yu siete estados.	neutral
hch	ik+ manta háke ik+ civic payeneika ik+ tsie kí maye at+ka, mentetiwewiwa tsie manayeneika tsiere menteti +kit+ariwa, kí muyutawewi, muyutiwewi, menteparewie mukuwet+katsie tsiere menteyukutuaya y+xaxa+takat+ menteyetuaya ek+ ahepa+.	te+teri meutask+ +it+wa tumini tenyu parewienik+ temeina x+anik+ ta presupuseto ik+ $ xewi miyuniyari	neutral
hch	ya xeik+a tsiere pankuke teixeyat+ tepa k+ mmm neukwa eriwa in+ari.	neukwa eriwa kepa+ teme xeiyakai.	entailment
hch	oh, hu, né nepeta+ni kekai, ik+ nepeiti maix+a, tita, áku, wat+t+ neura eriwakai, ik+, petatsuanikekai, hipat+ m+k+ xeik+a mep+ h+k+ ipa+, m+pa+.	wat+t+ nit+ma neukara maté tita nem+ ranye xata.	contradiction
hch	mmm, aix+ ne neuta y+nikekai xa+tsie hipat+ kename meteti xiteni,eki peura maté ne waik+ meka xetenit+t+ p+ka y+we.	¡ p+tiu mawe matsi meik+ +ni !.	contradiction
hch	ik+ kem+ pa+me tsie mieme mentey+ +kit+a p+ti x+rix+ ik+ tamamata heimana húta% meripait+ 1992-92, mayeika m+ti +rika aix+ anet+.	ik+ kem+ pa+me matricula pankawe hutatewiyari %.	contradiction
hch	heiwat+ neura eriwa pep+ h+k+t+ni perawiyat+ pera eriwat+ kename hutatewiyari heimana a+x+wi witari tete kuxatat+ kepa+ pemuyetua parewiya $ hutatewiyari heimana a+x+wi hik+ witari tsie.	m+ tiuyumí aik+ pat+a hutatewiyari heimana tamamata haika dolares.	neutral
hch	akuxi pepei h+awe m+k+ Ramona wana Concord, m+pa+ peura eriwani kename  hayeka wana oficina per+ matsi payeka tinaweme ahaute wakaku kiekari tsie, tepu uwa ena Monroe, m+k+ peka wana Concord.	Ramona hatsu p+kekani Concord.	contradiction
hch	ta papa p+tatiuta h+awix+ kename m+pa+ tekauti yuaneni kename me yeutari  tsixi.	ta papa peta y+ kename t+rixi me hik+, waik+ waniu yautari.	neutral
hch	tiwata +kit+anik+ tuminik+, auyak+ meukate tawe eriet+weni xeme+ h+awe ik+ Kathy Dannels, wa directora ik+ desarrollo, ik+ tsie 924-6770 ext.	auyak+, ne+ h+awi ik+ Kathy Dannels hu x+ka heinakim+k+ axa menteti niuni ik+ tuminik+.	entailment
hch	ik+ alfombra kutuxiet+ mamaná m+k+ tseyu presidencial nait+ wiriya riet+  ik+ 50 xurawe tsixi tuxat+.	ik+ ixuriki pe tsi+ra+ye metá ikiya pawe ik+ Bart Simpson.	contradiction
hch	presidente ti wa xaxat+wame ik+ administración .	ke ane am+ reute tewi mat+a presidente meny+k+ xexe+riwa Directiva.	neutral
hch	ik+ tecnologia, wat+t+ kename nie reuyewetsé, tatse wit+k+ niemay+we tsie ik+ tai.	ik+ tecnologia atsi kwatiyuriene tatsi parewienik+.	contradiction
hch	x+ka te xeiyani metá conyuge néri tep+ h+k+ ataxewi.	.ne +ya mat+ ne seis me p+ +k+.	entailment
hch	nepita ut+a neita wa+rit+anike peripait+ m+tiumí wana bibliotecas ik+ IUPUI University teuteware ta h+awek+ tawari meutas parewieni.	neumera h+awe kepetui parewieni 100 $ wana xapa titer+wame wayekate tsie mewetsie Universidad IUPUI.	neutral
hch	yemek+ nepei heka ne meiye h+ani, per+ matsi kuinie p+y+ni ik+ peme xeiya takua.	kepauka peme xeiyani kwie tsiyeume, m+k+ri peukaiye h+ani.	contradiction
hch	ik+ y+wa+kawa, meta filantropia +ka hik+ wa+kawa amente mamariwawe ik+ ricos.	hipat+ te+teri meuteku eriwa kename yeme tixai mekate xeiya pente parewieni tuminik+,aimieme meukay+ wa+riya temeu niuka tsie.	neutral
hch	ket+, ik+ xa+tsie meukata wiya me+ h+k+.	pe h+k+t+kai iwaurika tsepa ke ane.	contradiction
hch	kwetate kiwe x+ka ip+name ka ha weni.	mi k+ p+na pumawe m+ tita tuaxa k+.	contradiction
hch	teukwata maikai kename e h+k+t+kai xewit+ U2 nixewit+ kuara maikai U2.	teukata maikai tita itakariyari m+re y+anekai U2.	entailment
hch	peh+k+t+ kai mayuye xeiya tsie, per+ humapai muye hane meute n+ aki.	wa+kawa muye hane uwa nie p+re anekai pinite tsiraye at+.	neutral
hch	p+ y+we miye weiyani ik+ tamamata xeitewiyari witari. Wat+t+ ik+ p+ h+k+ nanai y+k+t+.	wat+t+ ik+ p+ h+k+ ik+ nanai xanetsika nie m+ reutere.	entailment
hch	mik+ pet+a tixa+ kareku eirieka.	tsiere hu, akuxi ik+tsie nepana yeyani.	neutral
hch	oh, hu, né nepeta+ni kekai, ik+ nepeiti maix+a, tita, áku, wat+t+ neura eriwakai, ik+, petatsuanikekai, hipat+ m+k+ xeik+a mep+ h+k+ ipa+, m+pa+.	ne nepanye xatawe I´II Fly Away.	entailment
hch	ya xeik+a tsiere pankuke teixeyat+ tepa k+ mmm neukwa eriwa in+ari.	neura maté iniari aix+ m+ anene m+k+ meyu naime.	contradiction
hch	meuh+k+ xeitewiyari por ciento mana máne.	p+ h+k+ mana máne ik+ xeitewiyari por ciento?.	entailment
hch	neuti katsut+ani nentine ti +kit+ani ik+ memeyuti iwa tsie.	ik+ nepeitima neme ye at+ani ik+ carrera maye t+r+ka+ye tsie.	neutral
hch	pe wit+kie ik+ Joe wa hamat+a, ne kutsi peta y+ kename niere nutuixiyakai waniu yu nait+ aix+ meuka teixei yakai ik+ Joe meta atsi kware maikai keme y+ni kiekai.	Joe pe m+ meta yemek+ penutuix+ yakai.	contradiction
hch	ya xeik+a kename naime menku mikwa ik+ instituto, ik+ 100 % meukuyu ruwa ik+ xeik+a iwaurika tsie.	tepeti x+t+a ik+ mitad tumini wana temute yut+a tsie.	contradiction
hch	axa neutine eniwani kauye watse ik+ k+.	meta xeimieme, meuta tseta hiwi temei xeiya k+ tita m+rewie nekai.	neutral
hch	m+k+ p+kan+ t+a.	p+ke pit+arie meumieni mati nenike kai m+k+ museo.	neutral
hch	neme tsa h+awe tawarí hakayayu xei hora reutewi kaku maine.	peta y+ kename haniuni kekai heta ame yu kie.	neutral
hch	aparewiya waku parewiwa te+teri memuye hane meme xeiyanik+ me +wiyariet+ aix+ anemek+ menwaku xe+rienik+ animales meta tupiriyate memuyu rieni investigaciones wa+ka muyunaki erie axam+ti anene tsie.	te+teri meman hane meuyu h+awe ik+ wa hek+ animales memeuye wexime wana Africa.	neutral
hch	aparewiya waku parewiwa te+teri memuye hane meme xeiyanik+ me +wiyariet+ aix+ anemek+ menwaku xe+rienik+ animales meta tupiriyate memuyu rieni investigaciones wa+ka muyunaki erie axam+ti anene tsie.	ik+ te+teri meuwaku ma+wa ik+ yeutari.	entailment
hch	00 memi yetua xeime tsie programa mentewa ik+t+arie tsie kemente yurieni xeime tsie tewi panu pine asistencia te+teri wa hetsia puti +na haika $.	ik+ a+x+ wi por ciento te+teri ik+ xeitewiyari heimana a+x+wi witari dela nación mepu pine memeta axe tsie ts+teri.	neutral
hch	hu, pepei xaiyaniri xeime inalámbrico.	aix+ neuyuri pemei xeiyakai pe h+k+ t+kai inalambrico.	entailment
hch	panyemie ya pa+mexia witari neurene ta +kit+a xeime tsie nemanti t+a xa+tsie pait+ wana Londres.	per+ y+k+p+ta tixa+t+ meute wewi wa hamat+a.	neutral
hch	¿ pere hupu +xatsita ?.	¿ perant+a memati hetsie upait+ ?.	contradiction
hch	mik+ paye xutsinakai peikuye tsekai xiekari tsie tai pekutai yakai meta peititai yakai t+xari mayeika kai, xiekari k+ penti n+it+wakai.	m+k+ petitaiya kiekai xápa.	entailment
hch	ik+ uximayatsikaya ik+ Dr. Loren I. Field tsire ya xeik+a mem+ anene mentewayu +kit+a tsie pat+a niuki hek+a paka uxa hekwamek+ ik+ Science- ik+ xapa m+raye mie heitimamaket+ iwaurika wareyetua hipame.	Loren Field p+ h+k+ cientifico m+k+ xeik+a wana etsikuera	neutral
hch	neuka ramate x+ka pehamieni ena Texas, wat+t+ neukara maté, axap+ka tiniuki nikeyu m+k+  wat+t+ etsiwa axam+ ti xeiyarie etsiwa mana, menteku eriwa.	wat+t+ waik+ ik+ memunua hetsiena ik+ armas axawareti mat+ani wana Texas.	contradiction
hch	hu, per+ neura eriwa waik+ teukaike makax+ani, p+ka y+we mutiwe wieni estacines m+k+ p+ h+k+ niuki temei eniku.	aix+ p+ ane yam+ raye axé.	neutral
hch	ik+ tetro profesional wewiyat+ puyuku hayeikawa y+k+ anenet+ t+rí hea+ Becky , Stephanie, Marcus, Emily meta hipat+ iwamama memayetei wana Indiana.	hewat+ te +y+weka x+ani temita wewieni ik+ teatrales naime antinet+ kaime, per+ waik+ texeiyat+ teukwa k+ tumini ena Indiana	contradiction
hch	teuteta xei kename e h+k+t+kai xewit+ aeronave U2, teukwe y+weka x+a, teukwe y+wawekai m+pa+ teme tiyuani tita m+re h+k+t+kai; nit+ma ta +itama meta t+rí ni xeime.	teuteware taxat+a yu naime ik+ yam+ tiutai ne.	contradiction
hch	ne kutsi putinui wax+ 1910 pat+a nunutsi tsi utewit+.	ne kutsi putinui wax+ tamamata witari arikeke muyupatax+ tsie ik+ siglo.	entailment
hch	neura eriwa hewat+ meteu parewieni ik+ artsiticos metá educativo ik+ Cvic Theatre hekwamek+ hik+ witari.	ik+ Teatro Civico peuye h+wa xewí$ miyuniyari hik+ witari tsie.	neutral
hch	aix+, neureu eriekai tixa+ kuane reuye h+akai m+pa+ ke nem+ reta h+awarie tsie ik+ nemaye wekai tsie.	m+k+ aix+ nereka eritsit+a neureti ma ke anets+a mekatei.	entailment
hch	( dba), hipat+ meuyutin+ka aix+ meteu iyarit+, y+ xa+ta tsiere tixa+t+ mekate wautú, meuyexata uximayatsika mekawawiyat+ xa+tsie karawiyat+, iwaurika antimamariwawe uximautsika m+yetua yaxeik+a tsiere memaye ú wa ukiyarima  wa hetsiemieme menka +k+niwawe mentewata +kit+ani kementeyurieni memanti net+ka aix+ memiyurieni kementeuku tet+ka.	waraye xeiya ik+ xeite wiyari mey+pa+ meme xei tukari.	neutral
hch	heimana rieka, pexeiya ik+ m+tema wi+r+k+ menteti mani k+ memetsa weiya memetse +ket+ a xanetsika.	mepe inierie meme weiya kename me haye uka m+ xanetsie tsie.	entailment
hch	hu, aix+ kename waik+ aix+ ka ane metuni xeime pistola wana Texas, waik+ kwa +k+, per+ pepeixei yani akitá.	peuka heitutu veni pistola texas xa+tsie ka akie.	entailment
hch	ik+ uf,mepeyupatax+ kiekari hix+apa,pexuawekai xewit+ uf, ya xeik+a pe ane ena Augusta, m+k+ calle antimariwe titewa Broad Street, meta yuri ik+ xeik+a p+ h+k+ calle anti mariwe xa+tsie hix+apa.	mepe ku eiri Augusta mepe k+ p+ta wana Atlanta.	contradiction
hch	ik+ xeik+a waik+ abogados tsiere kuyaxi meta itsikate, yu nait+ menta kumate.	waik+ mana p+kauye +arikem+k+ tsie legal.	contradiction
hch	ne neuti ku eriwa t+k+ p+ta.	neukara eriwa kename tiyuri.	entailment
hch	memanye hax+ani mepanu pix+ani kepa+ mente tetewa,meta hekewa meme kiekatari ti naime, tsiere waniu iwaurika tita m+reuye wetse wana escuela.	memaye ´ú mepan pix+ani kepa+ m+ti+y+ t+ka. Meta waniu x+ka meka hexiyani xentsíka.	entailment
hch	ik+ manayeneika hamikutsixi ik+pa+ Young Library Leaders tsieren Love is Reading Together Week meuwaraka utuwa témari mente +kit+arie aix+ ti aneme mente xeiya tsiemyu amtet+.	ik+ programas rey+k+ h+awe menwaye k+nek+ meta memeti waika k+.	contradiction
hch	mepeta xei ik+ kí meta waniu x+nari kí wewi wame,tsepa waniu tita waniu muwa memeti yaxek+ pewekai yeme h+xiena wana Broad Street.	mepeti tekai kí tuxameta wana Broad Street.	neutral
hch	pan+y+ne nait+ ik+ tsie Becky, Stephanie, meta Emily, metey+ +k+t+a wa hepa+.	Becky p+ h+k+ m+tiyu +kit+a.	entailment
hch	ik+ uf,mepeyupatax+ kiekari hix+apa,pexuawekai xewit+ uf, ya xeik+a pe ane ena Augusta, m+k+ calle antimariwe titewa Broad Street, meta yuri ik+ xeik+a p+ h+k+ calle anti mariwe xa+tsie hix+apa.	mepe k+ kiekari h+xiapa ik+ calle amata yewa +t+a.	entailment
hch	p+ti h+k+ tixa+t+ pa+ xapuni, tixa+t+ ti anet+pa+ telenovela y+wik+ta.	p+ h+k+ ik+p+ telenovela.	entailment
hch	ik+ memeita xatak+ ik+ yu p+retsirenti menyuparewie tametsie wana Indiana mat+ari muyuta wawi tametsie timieme ik+tsie país memaye at+anik+ tita menteuti pí wana mentewayu +kit+a tsie tametsie m+pa+ anemek+.	Indiana meri p+h+k+ waretin+i tametek+ estatal kename re uximayá ik+k+ etsikuera ik+ hepa+.	entailment
hch	memana yek+ ik+tsie escuela de derecho I. U. Indianapolis meuye hu aix+ me anenet+ ik+ abogancia meta +kit+arika aix+ anet+.	ik+ memayetei de derecho tiware +kit+a memuti hu abogados.	entailment
hch	oh,pey+ Snake River oh Snake River, y+ wa+kawa kuterixi m+k+ tsie.	Snake River ware xeiya wa+kawa ayetsi hik+ mime texi.	neutral
hch	tsitipepet+ pinite ik+ meyu hayewax+a mepeiti pinekai meiti wewienike.	nepe y+anekai neita x+nike ik+ poster meta menta ut+wa meune tseparewi.	neutral
hch	peh+k+t+ kai mayuye xeiya tsie, per+ humapai muye hane meute n+ aki.	wa+kawa muye hane pe h+k+t+kai kí anti mamari wawe nienti wanake.	entailment
hch	xeik+a teuwa reuye x+r+ yu hutame meta haikame mana tetite kai tsie meita in+ata.	ni xeime teukwau ye h+awawe mawiwe.	contradiction
hch	mepeti wewi hipame iwaurika, neuware tareta ei meune teta h+awix+: apinite tinwayepini xeimieme hakewa xeniu pemumiekai peme nuatsie wana Washington.	neure ta h+awarie kename neu hanimiekai xeime maleta tuxamé.	neutral
hch	ik+ pe h+k+ t+kai pexuawe kai 158 tepeita tsanax+ tawari tepeiti n+it+a x+a tekwauye x+r+we nik+.	teukwe pit+arie temei may+ani.	contradiction
hch	eh, uh, hú aimieme kename pexeiya xapa m+raka uxa mana maine kename pexeiya ik+ titewakame tih+t+wame kepauka waniu tinawayame munuani tsie metá meuxiteni meuwie terepunu.	menta wiya ik+ alarma peyurie señas meikuwera x+ani xexuime tsie ventana.	neutral
hch	kwinie reuye wetsé temeti mani ik+tsie ti mieme ik+ wa +t+a wa+riyarika mieme tsie.	tepeuye h+wa $ 1000.000 tawarí temiye weiyanikeyu temiku xe+rienik+ meta m+yema nenik+ tumini hik+ iktsie.	neutral
hch	per+ eura mate m+k+ pe h+k+t+kai ti wa+kawe tsie, ik+pa+ nunutsi tipinie tayat+ n+pa+ m+tiuka estsiwa meta ik+ niweya wa+ka kwie pexeiyakai.	papa ya p+repi nieyat+kai ik+ 2000 yeyeume kwie m+tiuka etsiwa.	neutral
hch	p+ka ra maikai kiem+ reuyuri miekai, amieme peta iwaunikekai hakewa m+re anekai wana washintogton.	meita xeiya muwa.	neutral
hch	ik+ alfombra kutuxiet+ mamaná m+k+ tseyu presidencial nait+ wiriya riet+  ik+ 50 xurawe tsixi tuxat+.	ik+ alfombra pexeiya xeime kem+tewi in+n+atame yari ik+ ataxewí pies.	neutral
hch	p+re h+k+t+kai tente xeiyakai wana Rudolph Anderson, aix+ metei uit+ani ik+ haikamek+ U2.	texeiyat+ suerte te pak+ tatse parewi k+ ik+ Rudolph Anderson ik+ U2.	entailment
hch	teuteta xei kename e h+k+t+kai xewit+ aeronave U2, teukwe y+weka x+a, teukwe y+wawekai m+pa+ teme tiyuani tita m+re h+k+t+kai; nit+ma ta +itama meta t+rí ni xeime.	teukwe y+weka x+a tenteware taxat+ani  kename U2 hekawekai.	neutral
hch	tepanuit+a ik+ 58 % tumini ik+ metuiyak+ memeuta hax+atsie, memeku eirieka 32 % menuit+a memeye tuax+a tsie hamikutsixi ahepa+.	y+ wa+kawa m+k+ tumini peyek+ metuiya tsie boletos.	entailment
hch	ik+ tecnologia, wat+t+ kename nie reuyewetsé, tatse wit+k+ niemay+we tsie ik+ tai.	ik+ tecnologia p+tiwewiwa kepa+ menteiku xexe+riwa iwaurika p+ti x+rike ik+ amanaye y+ne tem+ka heiye xexeiya.	neutral
hch	tse ´i mek+, peuwat+n+ní hipame y+k+ me aneneme tumnini mekuma+wame muyutawewi wa hets+a, memutiniuka tuiyak+, metey+ +kit+at+, mantinex+aka ik+ muyuye wewixime tsiere y+xa+tá wana xa+tsie kekuawawa+ret+ kem+ranayene.	mem+ y+n+ + mep+ h+p+ne ik+ mentey+ +kit+a Ivy League meta filántropos.	neutral
hch	metá wakutsi wareta xat+ani kekai kepa+ kurieya meta k+naya kepa+ memi yuri memeyu pata kiekai kiekari tsie, wana Augusta kename mey+a memu tuxa.	ne kutsi iwaya petuxa kai amie pet+a wana Texas.	contradiction
hch	hipame wa hamat+a hamikuma tewaru kaxexeiya ik+tsie tamama watukari tsie meta meeyuka uit+a.	hipat+ hamiku tsixi mepati net+a wa mama watukari.	entailment
hch	peh+k+t+ kai mayuye xeiya tsie, per+ humapai muye hane meute n+ aki.	nait+ m+k+ peh+k+ t+kai  kuinie kiekari.	contradiction
hch	tse ´i mek+, peuwat+n+ní hipame y+k+ me aneneme tumnini mekuma+wame muyutawewi wa hets+a, memutiniuka tuiyak+, metey+ +kit+at+, mantinex+aka ik+ muyuye wewixime tsiere y+xa+tá wana xa+tsie kekuawawa+ret+ kem+ranayene.	mem+ y+n+ + mep+ h+p+ne ik+ te+teri importante.	entailment
hch	heimana rieka, pexeiya ik+ m+tema wi+r+k+ menteti mani k+ memetsa weiya memetse +ket+ a xanetsika.	meme tsa weiya mepeyu tema mawie memes +ket+ aix+ m+rana yené k+.	neutral
hch	p+re h+k+t+kai tente xeiyakai wana Rudolph Anderson, aix+ metei uit+ani ik+ haikamek+ U2.	Rudolph Anderson pat+a tsie haikame tsie U2.	contradiction
hch	oh,mmm…, waik+, per+ pe xeiya ik+ +xa wana Oaklawn.	pe mawe nautsari wana Oaklawn.	contradiction
hch	ya xeik+a tsiere, ik+ manti n+it+ariet+ka yéme kauyunewierin+at+ kem+raye at+ka ik+ xapa titer+wame m+tikuxata heitseriemek+, xewitsita raye m+raye at+wa m+rawayewiya tsie m+raka ut+wa kename xeik+at+ temiku nuit+akak+ temenye te+x+ hik+ mieme pantiyeika tatumini.	ta tumini hik+ tatsi pit+a temiku xe+rieni hik+ mieme.	entailment
hch	P. D.: xewit+ parewiya metá mente yutuani IMA h+k+ yeme tsi anet+ imikieri navideño.	xewit+ parewiya xewit+ miyetua payeiwe yeme imikieri ik+ tsie mieme fiestas.	entailment
hch	presidente ti wa xaxat+wame ik+ administración .	ik+ mentewa ku xaxat+wa Fideicomisarios meuke xeiya yu ukiyari.	contradiction
hch	ik+ y+wa+kawa, meta filantropia +ka hik+ wa+kawa amente mamariwawe ik+ ricos.	hipat+ te+teri meukuyu ruwa m+tiupare wieni kename xeik+a meiye tuaya tumni memu mána.	entailment
hch	hu yuri, waik+ kuare kuxata kai m+k+ eh… penramte kename peka y+we pemei iwiyanik+ mepaye nex+anik+ ameny+ papa+me iwamarixi.	yu nait+ meuwa +wiya y+ xa+ta yu iwama tsepa kenti+y+.	contradiction
hch	peramate xeime tawarí nemaye éri, wa+kawa neukaiti x+it+iri m+k+ am+ papa empresas meuteyut+ani mentey+ +kit+a.	heiwa ik+ antimamari wawe p+rapare wieni m+ tiuyu tuani ena educacion.	entailment
hch	eh-eh p+ nanaiy+k+ né neutimaté kename netsi nake yemek+ kem+ti tiy+nik+ nanai y+k+t+ wa+kawa.	p+y+we kename y+we m+ hekua mayemie mem+ rukuyat+we.	neutral
hch	panyemie ya pa+mexia witari neurene ta +kit+a xeime tsie nemanti t+a xa+tsie pait+ wana Londres.	neukanta yer+wekai wana extranjero meripait+.	entailment
hch	ik+ memeita xatak+ ik+ yu p+retsirenti menyuparewie tametsie wana Indiana mat+ari muyuta wawi tametsie timieme ik+tsie país memaye at+anik+ tita menteuti pí wana mentewayu +kit+a tsie tametsie m+pa+ anemek+.	Indiana peyuku imawa meyuta kieni m+repare wieni wana etsikueratamete tsie.	contradiction
hch	aimieme nepanti né ena universidad,per+ hatsua,neukwe kateriwax+ libros kename nemeka ter+wa kiekai.	neukwa nayen+ wana universidad.	entailment
hch	kepuaka Urban met+a tsie wana Vietnam, nieteuka teutewikai te hayu wit+t+.metay+ JoAnn.	JoAnn mat+a Urban mepayu wit+k+kai ik+ xei metseri met+atsie Vietnam.	neutral
hch	amikieri p+ h+k+ muyunaki erie memeti net+anik+ ik+ 85 mayuti wewixime.	ik+ imikieri teme xeiya p+ka h+k+ nie m+ka reuyewetse.	neutral
hch	neme tsa h+awe tawarí hakayayu xei hora reutewi kaku maine.	peta y+ kename ta aurie niuki ah+ani kekai.	entailment
hch	ek+ kepenti tewa meta xewit+ mayuka +t+ani peyu hayewa xeime tsie placa.	ik+ placa p+ka yetua kepem+ titewa kwinie m+y+t+ka.	contradiction
hch	meta , mmm.., heiwa aix+ p+ ane manye yani meta mutakwani xeime ensalada.	waik+ neuka kwa 'a, ma una ´+a etsi.	contradiction
hch	aix+ p+y+we x+ka peiku eriwani a tukari pemeu iwata mienik+ a escuela pemi xeiyak+ ek+ ketem+ tatiyuri xime yam+ reute tere ik+ witari meta compartir tem+ te hexeiyakai.	pem+neu iwata mieni  etsikuera pemeniere k+ teme wewie kwikari m+k+ tsie tente uximaya.	neutral
hch	niem+raye axé, p+ y+we ma +ka wa+kawa tumini pinte tsie timieme, xeik+a pinite tsie aix+ m+ti a nene.	peuy+we penwaye +ni wa+kawa tumini x+ka aix+ aneneme pexeiyani ixuriki.	neutral
hch	metá wakutsi wareta xat+ani kekai kepa+ kurieya meta k+naya kepa+ memi yuri memeyu pata kiekai kiekari tsie, wana Augusta kename mey+a memu tuxa.	ne kustsi kurieya p+ke tuxa kai.	entailment
hch	amikieri p+ h+k+ muyunaki erie memeti net+anik+ ik+ 85 mayuti wewixime.	tepati wewixime ik+ m+ix+a panyemie ik+ nauka tewiyari witari.	entailment
hch	tepa nuax+a eh,eh Grand Rapids manaye t+a tsie xewit+ taniwe.	Grand Rapids pe h+k+ aix+ m+re ane.	neutral
