language	premise	hypothesis	label
quy	Ari, mana allinta ruraptiyqa, ñawpaq watata imataq karqa diciembre killata, utaq hayka votowantaq utaq huk iskay votokunachu karqa	99 % margen nisqata llallirqusqa.	contradiction
quy	Rurasqa teatro profesionalqa hun yupitam warmakunapaq Bechy, Stephanie, Marcus, Emily hinataq hun yachay masinkuna estado de indiapi kaqpaq saqirqun	Ichaqa producciones teatralesta profesionalkuna rurasqanta hina rurayta munaymanku, ichaqa manam kay Indianapi qullqiyku kanchu	contradiction
quy	Kusa, VCR nisqan kapuwachkan chaytam iskay kutikaman mana allinchu kaptin kutichirqani chaywanpas manaraq allintachu imagenkunata qawachichkaspa	Huk videograbadoraymi hinallaraq llamkay ruranapaq kapuwachkan	entailment
quy	Mana imapaq risqantapas ni imatapas yacharqachu, hinaspa Washingtonpi kaqta nisqanku kanchapi willanan karqa.	Manam haykapipas Washingtonpiqa karqanichu, chaymi mayman riynay niykuwantinku maskaspa chinkakurqani.	neutral
quy	Yanapa qunaykimanta yacharichinaykupaq, mana hina kaspayki Kathy Dannels, Directora de Desarrollo nisqawan rimaykuy chaypaq 924-6770 ext, qayaykuy	Kathy Dannels apurawmanmi qayakuynikita chaskimun	neutral
quy	Waranqa isqun pachak isqun chunka iskayniyuqmana yachapakuqkuna tasan 12 % chunka iskayniyuqta yapakurun, kayqa qawarichiwanchik chanin yapakurusqantam	Matriculaqa watan watanmi yapakuchkanqa	neutral
quy	Paracaídas, chalecos salvavidastapas qispichiypiwan huklaw muyuman despegar nisqapi llamkayniyqa karqa.	Manam llamkarqanichu, chaymi wasipi llapan cajata waqaycharqani.	contradiction
quy	Ichaya payqa wakinmanpas willaykurqa, ñuqaqa manam anchata chay pacha uyarichkarqanichu.	Payqa huk kaqpiwanmi chaypi rimachkarqa.	neutral
quy	Chaynapunim, chaypim ima rayku risqaymanta tapuwarqaku.	Ima rayku chayman risqaymanta tapuwarqaku.	entailment
quy	mmm…., yananpiqa munaymi lluqsiy hinataq huk ensalada mikuy	Yananpiqa wasipa qawan terrazapim ensalada vegetarianata mikuyta munani	neutral
quy	mmm…..iskay waranqa pichqa pachak runakunam karqa ñuqa kuskanchakuptiyqa, mmmm…	Kaykunaman kuskanchakuruptiyqa yaqapas iskay waranqa pichqa pachak runañam hukkupi kasqa	entailment
quy	Tukuq qipa domingo, chunka pusaqniyuq junio killata pararamurqa hinaspam ñawparimay, tusukuy, ñawpa usu raymi , Keepers of the Lore/ Joseph Campbell kunan wata kaqman riqta asllayarqachirqa	Manam kimsa watapi para chayamurqachu	contradiction
quy	An, na.. hinaspataq....pawayninmi yapakurun, yapakurun aswanta yapakurun extrajeroman chayanaykukama.	Mana tukuriq hinam karqa.	contradiction
quy	Willaykuniñam, piñasqa kasqaytam yachachiyta munarqani llapan willakuykuna mana kaptin.	Aswan informekunatam mañarqani imapas llamkaykunawan ruranaypaq.	neutral
quy	hina uf, chawpimanpimanmi ripukunku uf, huk uf nisqam karu, hina chaynam Augustapi kachkan, chay hatun ñan Broad Street sutiyuq, chiqaqtaqa kay ñanllam chawpi kaqpi hatunsu	achka restaurante, Bar nisqamanmi rirurqaku	neutral
quy	Tukuy niraq, tukuy niraq paracaidaskuna huk pawaq pichinkupi, kaymi, kimsakama velocidad del sonidopa, yaqapas 22 000 milla nisqan urakama.	Jetqa iskay 20 000 urasta pawan.	neutral
quy	Hina Instituto nisqaman llapa imapas suñamusqan hinam, llapan 100 % churamusqankum hatun yachaykuna maskanapaq kanqa	Sapa huk penique nisqa qusqaykim cancer unquymanta hatipanapaq rin	neutral
quy	Ichaqa Theatre Civicpa yachayninkunatawan artistakunapa kallpachakuynin kaqllamanta kunan wata yanapawanaykikuta suyani	Teatro Civicoqa kunan wataqa 1 $ huk waranqa waranqantin huñuta kunan munan	neutral
quy	awa, chayna pakaykusqallam karqa	llapan runa yachanan información nisqam karqa	contradiction
quy	Chutaptiy, qurquy qallariynapaq qatanta qurquptin, aeronave pawachkaptin ichuqninpi wichirusqanta rikuchin.	Sasam urquynin karqa.	neutral
quy	Mana ancha qullqiyuq kasqanraykum kunan ancha munasqayta mana qukuymanchu	Manam ancha kunallanqa qullqiy kanchu	entailment
quy	Payqa na hinam, ichaqa kaytam qawanayki, kayta qaway, paymi hukta hukta kimsata ordenadorpi qawanaypaq quwan	Payqa qillqanapim carpetakuna kanqa niwarqa	neutral
quy	kunan huk ima allinmi pasarkuwan. Manam ancha umay manarqanichu huk hatun empresakunamanta yananpiqa yachachiykunamantapas paganmankum	Allinpunichusmi kanman huk hatu hatun empresapaq Universidadpaq qullqita quwaptin llamkay.	neutral
quy	Paracaídas, chalecos salvavidastapas qispichiypiwan huklaw muyuman despegar nisqapi llamkayniyqa karqa.	Japónman Cajakunata apachirqani.	neutral
quy	eh imaynatataq Colorado Springs periodico nisqakuna llaqtapi willakuykunata yacharichinku	Imaynatataq hamutanki suyupi periodico nisqamantawan cobertura mundial nisqanmantapiwan	contradiction
quy	Llapa mikuyninmanta , llapa sachakunamanta chaynallataq zoologico uywakuna waqaychasqanmanta qullqichay	zoológicopi llapa uywakunam 100 000 $ chaniyuqwanmi qullqichakunku sapa wata waqaychanankupaq chaynallataq mikuchinankupaq.	neutral
quy	Ari, huk huñu allin akllapasqa	Huñukunaqa kaymanta qawariytam munachkan	entailment
quy	Yaqapas hun orasmanta qayamusayki , ninmi	Rimanakuyta tukurqanku nirqam.	contradiction
quy	Ari, ari, ari, yachankiñam manam qalaycha ima hukuwanmanchu corporación financiada kapunanri	Corporación financiasqanqa yachayqa qalaychapaqmi piñarachiwanman	contradiction
quy	Manam allintachu intindirqa.	Imamanta rimachkasqaykumanta payqa yacharqapunim,	contradiction
quy	Ñuqapaq ruranayki kachkan.	Rurasqataña munasqay kapuwachkan.	entailment
quy	Hinallataqmi, kunan punchaw 6 hora 30 minuto pachapi wasiman chayayta tukuramuni, chaymi punchawniy karqa.	Almuerzo pachatam wasiman kutiyta qallariramuni hinaspa llapan punchaw mana imatapas ruranichu.	contradiction
quy	achkapaqqa, filantropía nisqaqa apukunapa rurayninkuwan riqsichikuynin hinallaman	Wakin runakunaqa yuyaymanataku ancha wakcha qullqi quypaq kasqankuta, chayna qayakuyniykuta mana kasuwankuchu	neutral
quy	Goodwillman yanapaykiqa profesionalkunamanmi achka yachayta qunqa chaynataq Indianapi wakcha runakunam yanapanapaqmi llamkayta tarichinqa	Indianapa chawpinpi runakunaqa manam llamkayninpi yachachisqachu kanku	contradiction
quy	Suñakuyniqa ancha allinmi pusaq chunka pichqayuq ukuyku raymichanaykupaq	Kaytaqa yaqapas pusaq chunka watañam rurachkaniku	entailment
quy	The firm nisqata likarqankichu	Qillqanta likarqankichu	entailment
quy	Manaraq mayo huk punchaw killa qallarichkantinmi waranqa isqun pachak isqun chunka hukniyuqmanta churamuqkunapa menbresía nisqata kaqllamanta rurananchik	waranqa pichqa pachak huñupi kaqpatam kaqllamanta membresía nisqata kutichiymanku	neutral
quy	Kaykunam huk yachaykunata mana yachasqata apanman aswan yachapakuqkunpa yachayninpaq chaynallataq yachachiqkuna chaymuqkunata hinataq yachapakuqkuna estadopi tarikuqkunata campus nisqaman qayaptinku	Campusman chayamuyninkum yachapakuqkunata imayna Universidad ukupi kawsayta qawarichin	neutral
quy	Haykapipas rikurqanichu, hinaqa imaynanpiyá, imaynanpipas ima rurasqay yachayta munanpaschusmi chaynataq huk kaqkunamanta	Llapantam rikurqani!	contradiction
quy	Hinaptinmi pay nirqa: Mamay wasipim kachkani.	Payqa manam imatapas nirqachu	contradiction
quy	Suyaniqa kay sasachakuyraykuya aswan añanchaqa kachun	Cancer de Lantancia atipanapaqmi tukuy ima ruranaykita yachaniku	neutral
quy	Imaynayá, allinmi, qawan rimaymi ancha munaysu allin tutaya kapusunki	Yachaniñachusmi imaynanpi mana allin tarikusqayta, ichaqa manam niyta munaykichu	neutral
quy	Qullqitam munaniku akllaspa allinta yachachiqkunata yachachinaykupaq	Pachak musuq allin yachachiqkunatam minkayta munaniku	neutral
quy	Ari, yuyaylla yuyaymanani allinta imata mana yachanichu, chiqaqtaqa manam drogamanta yachay ruraypiqa qurquniraqchu uh heterosexualmi kani manam imaynanpipas droga upyayta munaymanchu	Qalaychapaqmi chay drogamanta prueba qurqunanta mana munanichu, manam chaymantaqa iskayrayaymanchu	contradiction
quy	Indiapa asocianción deltalpa allin umalliqninmi ñawpaq suyupi dental estatal huñuta riqsichinqa escuela dentalmanta sullunchakuy haypasqanmanta	Indianaman ñawpaq dental estatal huñu huk escuela dentalwan llamkaq	entailment
quy	Filantropos l huñu masiykullawanmi imapatas allinta rurarqaniku	Mercados financieros imayna kasqanraykun filantrópicos huñu masiyku llapachan qullqi fondo nisqata qurquruku	contradiction
quy	Kay wasikunapa chaninqa aswan ancha ancha chaniyuqmi llapa rantiqniyku kaymanta payllayninkuqa, chaymi qullqi quwasnkunamanta hinataq sapakama qullqiwan yanapa quwasqanmanta chanin haykapanalla kananpaq kaymanta atipakuniku	Wasikuna rurayqa mana qullqillapaqmi karqa.	contradiction
quy	Suyaniqa kay sasachakuyraykuya aswan añanchaqa kachun	Yachanim kay sasachakuyqa huk churmichakuytam qusunki, ichaqa samaykunaykita suyaykuy	contradiction
quy	Suñakuyniqa ancha allinmi pusaq chunka pichqayuq ukuyku raymichanaykupaq	Manam ancha ima hukuwankuchu suñakuynikiqa	contradiction
quy	Zona culturalraqmi kachkarqa, suburbiokunataq aswan allin karqa.	Llapallachanmi aswan urbano karqa.	contradiction
quy	Aripuni, chayqa crimen nisqataqa yaparunmanmi, yachankiñam, runaqa yaykun hinaspa televisiónta suwasunki hinaspa rantikun imaynanpi aswan llamkayta atinkuchu, yachankiñam	Chayqa crimen nisqakunatam yaparqachinman	entailment
quy	mmm…., yananpiqa munaymi lluqsiy hinataq huk ensalada mikuy	Yananpiqa ensaladatam mikuytam munani	entailment
quy	Manaraq mayo huk punchaw killa qallarichkantinmi waranqa isqun pachak isqun chunka hukniyuqmanta churamuqkunapa menbresía nisqata kaqllamanta rurananchik	Kaqllamanta kutichiytaqa uyaniku na kaptinllanmi …	contradiction
quy	McCoy fundación de la empresata 10 000 $. Yanapanatapaq qayakamuchkan	McCoy 10 000 $.chunka waranqawan yanapanata mañakamuchkan	entailment
quy	Chayqa huk activo estadom, manam huk nachu, yachankiñam, llapan sunquykiwanmi ukupi kachkawaq hinaspa allin rurayta suyawaq, manam chaytaqa iñipanichu	Manam imananchu chiqaqta mana imapas hukusuptikiqa	contradiction
quy	Maennerchor huñu runakunam watapaq qullqi kaqman yanapa churayninkuwan ancha allinta escuelata yanaparqa	Maennerchor huñu runakunaqa Bill Gates nisqam kikillanmanta financiachkan	contradiction
quy	Ichaqa tunpa hukman niraqtam paykunawan rurarurqaku	Wakin hinallan rurarun	contradiction
quy	Kusa kunanqa kaymi suwakuna manchachinapaq allinsu, ruyqu ruwaq wasimasi chaynaqa wak wasi masipa huk ruyquysapa maña allqun kaqa chaypas huk manchachiqmi, yachankuñamiki wak allquqa anyarunmanmi	Suwakunaqa manam allqukunataqa munankuchu	entailment
quy	Ichaqa tunpa hukman niraqtam paykunawan rurarurqaku	Tuntayninkunaqa rurayqa ancha allinmi karqa	neutral
quy	Mana imapaq risqantapas ni imatapas yacharqachu, hinaspa Washingtonpi kaqta nisqanku kanchapi willanan karqa.	Manam imaptapas yacharqanichu Washintonman rispa ruranayta.	contradiction
quy	Yaqapas chay jabon hina, chay huk ima tutapi telenovela hina	Telenovela hinam	entailment
quy	Kusa, chaywanqa wakchata, sarunchasta, iqutam kachisaqku	Rurayniykum allin kananta qianchan	entailment
quy	Manam allintachu intindirqa.	Payqa mana chay simita mana yachasqanwan mana ima nisqanta intindirqachu.	neutral
quy	Hinanspa, ikutaylla pawachkaqta qawanaykupaq qayamuwarqaku.	Avióntas qawanayku karqa.	neutral
quy	Huñupi kaqkunaqa huk descuento nisqatam society catalogos habitualespi hinataq rurukuna kaqkunapi chaskinku hinataq ñawpamanta hatus suñaykuna rantikuq wasi, achka runa kananpi tarikuqpi	Huñukunapi kaqkuna suñaykuna rantikuna wasipi rantispankun descuento nisqata chaskinku	entailment
quy	Young library hinataq Love is Reading Together Week masin hinakunapa programakuna maqtakunata qawarin hinaspa wiñariyninmanta likana kaq mañata yacharichin	Kanmi programa nisqakuna warmakuna likana wasi munanankupaq	entailment
quy	Ari, makiyki traje de presión nisqapa qawanpi rikukunqa, makyikiqa pichqa hatun sayayninmi kanman, huk descomprensión nisqa kaptinqa.	Killapi kaspa trajepa qawanpa kachiptiykiqa makiykim aswanta wiñarunman.	neutral
quy	Ari, huk inalámbrico nisqachusmi kapusuranki	Allichay inalámbricochusmi kapusuqnikiqa karqa	entailment
quy	Ima tapukuykuna icha ima mañakuypas kaptinqa kunan qayakamuy (924-5471) yupayman utaq qayakamuy Bob Lovell nisqa yupayman (274-0622).	Bob Lovell nisqaqa llapa tapukuykunatam kutichisunkichik.	entailment
quy	Hinaptinmi pay nirqa: Mamay wasipim kachkani.	Wasinman chayasqanmanta mananta willarqa.	entailment
quy	Kay kaqa wataman festival ruranaykutam sasachakuyman apaykurunman	Chunka wata raymichanaykupaqmi chaninchasqa kachkaniku, ima chay pacha kaptinpas	contradiction
quy	Arí, sutillapas aswan tunpallachusmi consumoqa karqa, hinam qatiyman niytam munani hina depósito de gasolinawanmi hina kayman	Ancha mana chaniyuqmi ancha allinmi chay gas nisqapi allin kasqanrayku	entailment
quy	Kayna pisilla ima ruraykuna anchata rurasqayta muyurichin.	Yachachiypaqmi poster nisqatam tukuyta munachkarqani chaymi musuq marcadoreskuna yanaparuwan.	neutral
quy	Maennerchor huñu runakunam watapaq qullqi kaqman yanapa churayninkuwan ancha allinta escuelata yanaparqa	Maennerchor huñu runakunam qullqi yanapata chaskirqaku	entailment
quy	Hinaptin, wasiman ripukunanpaq niykuptinquqa, payqa nirqa ¿Paywan wasiman risaq?	Manaraq maylawmanpas rinanta nirqaku.	contradiction
quy	Arí, yanaypiwan ñuqapam suqta kapuwachkanku	Warmiywan ñuqapan suqta kapuwachkanku	entailment
quy	Nueva Yorkwanmi qallarisqaku kay primo nisqan ayllunkuna watunankupaq hinaspa qiparqunku mana imayna kutiyta atimuptinku, hinaptinmi paykunawan qiparqurqa.	Payqa manam haykapipas ayllunta waturqachu.	contradiction
quy	Suñakuyniqa ancha allinmi pusaq chunka pichqayuq ukuyku raymichanaykupaq	sapa suñay chaskisqayku manam qampa hina ancha chaniyuqchu	neutral
quy	Uh- huh oh payqa kusam payqa naykim yachankiñam huk personaje, payqa piwanpas tiyanqam, payqa pukllanqam piwanpas	Payqa sapakutim póquerpi utaq blackjackpim pukllan, ichaqa yananpiqa scrabblepim yananpiqa pukllan	neutral
quy	Ñuqa chaypi kachkaptiymi, Texas nisqapaqa pichqa chunka pichqayuq waranqalla kapurqa	Manam haykappips Texaspiqa karqanichu	contradiction
quy	Huk allinchakuytaqa chaskiniku, chay illayta punim	Illaymi kaypi allinchakuy chaskiyniyku	entailment
quy	Ñuqaykupa kaspaqa kayqa kay hanapi kaqa kanmi huk ruraleswan kuskanchakuyniykuqa manam allinchu	yananpiqa kaypiqa manam allin riqsinakuytaqa tariwaqchu	entailment
quy	¿Yachachiqkunachu icha taytamamakunachu …, nikchkanki?	¿Yachakuqkunachu utaq yachachiq yanapaqkunachu rurarqunku, nikchkanki?	contradiction
quy	Markawan riqsiykachiy icha ima ruranaykitachu nisunki, ima ruranaykitachu nisunki, ichaqa kikimantam llapanta ruranayki	Ima ruranayki nisusqaykimanta, hina ñawpaqman riy hinaspa kikimanta ruray	entailment
quy	Virgiaman tukuq qipa contrato quykusqaymun yachasqayki hina, Gratin fraudeta ruraspa llallisqanmanta amaña pirqay llamkayta rurananpaq utaq chay niraqmanta demantapi kachkan	Contratokunaqa achka puka bandera nisqatam abogado nisqakunawan quqarirun	neutral
quy	Hinaspa.. an .. kayta saqenaytaraq suyamuway.	Kay willakuykunata qatipasaq.	neutral
quy	¿Musquyniykita ñuqaykupaman yapankichu?	Musquynikim ñuqaypa hinaña kanqa	entailment
quy	Imataq hukuwan mana kaymanta imatapas yachaptiykiqa.	¡Sutillapas rimaynikitaqa usuqñachinaykim hinaspa aswanta yachpakunkiman!	contradiction
quy	Zona culturalraqmi kachkarqa, suburbiokunataq aswan allin karqa.	Chaypiqa llapanchus hina zona residencial karqa.	entailment
quy	hina chayna churakuywan yanapamuwachkanki hinaqa iskay chunka pichqayuq wataykuta chaninchawaq qullqi yanapa quynikita $25 iskay chunka pichqayuqman yapaykuspa	Ama hina kaspayki kunan wata qullqiwan yanapaynikita 25 $ iskay chunka pichqayuqkama yapaykuy	entailment
quy	Aswan chunniqllam karqa, artemisa nisqam pistapi karqa.	Achka rapim sacha sachapi karqa.	entailment
quy	Chaynaqa, imayna kaptinpas, kaykunam kimsan, yaw, U2 pilotokunam Washington presidente Kennedypa oficinanpi May generalwan kachkanku.	Kaymi general May kimsa U2 nisqa pilotokunawan presidente Kennedypa oficinanpi.	entailment
quy	Arí, ichaqa manachusma ruraymankuchu manam estaciones locales nisqata tariymankuchu chay willakuykunatam uyariyta munaniku	Manam munanikuchu llaqta willakuykunatam munaniku hinaptinqa manataqmi estación local nisqaqa kanchu	entailment
quy	Icha, mmm.. Chaynaqa achka niraq mikuyta munanki ¿eh?	Mana musuq mikuykunata malliwaqchu niqtataq uyariki	contradiction
quy	Kay atracción botánica 3,3 acres sayayniyuqmi ancha allin sumaq jardinkunawan sumaq qawakun, sachakunamanta informaciónwan huk sacha sachawan munay llinpisqa kan	Kay kaqa huk llapan kaqniyuqmi kachkan hinaqa millapan kayqa	contradiction
quy	manam chiqaqtaqa allinchu, eh	Manam allinchu	entailment
